R&D_Spend,Administration,Marketing_Spend,Profit,Total_Spend,ROI,State_California,State_Florida,State_New York,R&D_Spend_scaled,Administration_scaled,Marketing_Spend_scaled,Total_Spend_scaled,ROI_scaled,R&D_Marketing_Spend,R&D_Marketing_Spend_scaled
125850,129043.1969,311606.9579,156545.4682,566500.1548,0.276337909,FALSE,FALSE,TRUE,0.95052266,0.480403791,0.934079437,0.939285925,-0.048909579,437456.9579,0.944693849
65352,120108.5766,194875.9016,104862.5488,380336.4782,0.275709943,TRUE,FALSE,FALSE,-0.348294583,-0.226021668,-0.339556795,-0.34682757,-0.070778445,260227.9016,-0.344350516
154992,133347.0202,367836.5264,181441.2273,656175.5466,0.276513241,FALSE,TRUE,FALSE,1.57616536,0.820690255,1.547592395,1.558809206,-0.042803639,522828.5264,1.565628935
135611,130484.7458,330440.834,164884.2062,596536.5798,0.276402507,FALSE,FALSE,TRUE,1.160079258,0.594381421,1.139573225,1.146792848,-0.046659955,466051.834,1.152673651
98169,124955.1407,258196.3928,132897.8287,481320.5335,0.276110865,FALSE,TRUE,FALSE,0.356245822,0.157177187,0.35132423,0.350821718,-0.05681638,356365.3928,0.354888615
38099,116083.7295,142291.1637,81580.54608,296473.8932,0.275169409,FALSE,FALSE,TRUE,-0.93338279,-0.544250575,-0.913301517,-0.92619302,-0.089602501,180390.1637,-0.925036259
91798,124014.2424,245903.5309,127455.1384,461715.7733,0.276046749,TRUE,FALSE,FALSE,0.219468331,0.082784041,0.217198533,0.215382049,-0.059049189,337701.5309,0.219140299
78442,122041.7675,220133.0924,116045.2229,420616.8599,0.275892942,FALSE,TRUE,FALSE,-0.067268472,-0.073171829,-0.063979118,-0.068550177,-0.064405526,298575.0924,-0.065438969
131802,129922.2153,323091.3581,161630.2104,584815.5734,0.276378089,FALSE,FALSE,TRUE,1.078304739,0.549904336,1.059384121,1.065818166,-0.047510323,454893.3581,1.071514439
107178,126285.6308,275579.2829,140594.1397,509042.9137,0.276193099,TRUE,FALSE,FALSE,0.549657911,0.262373832,0.540986513,0.54234204,-0.053952587,382757.2829,0.546845385
2626,110844.9152,73845.91335,51276.26828,187316.8286,0.273740852,FALSE,TRUE,FALSE,-1.694944231,-0.958463118,-1.660098072,-1.680305619,-0.139351909,76471.91335,-1.680867373
19707,113367.5151,106803.7495,65868.41919,239878.2646,0.274591028,FALSE,TRUE,FALSE,-1.328236285,-0.759011017,-1.300499731,-1.317184448,-0.109744605,126510.7495,-1.3169187
13123,112395.16,94099.90352,60243.7648,219618.0635,0.27431152,TRUE,FALSE,FALSE,-1.469586622,-0.835891329,-1.439109618,-1.457152236,-0.119478445,107222.9035,-1.457205455
3797,111017.8538,76105.36105,52276.64348,190920.2149,0.273814083,FALSE,TRUE,FALSE,-1.669804309,-0.94478954,-1.635445554,-1.655411591,-0.136801665,79902.36105,-1.655916615
132703,130055.2791,324829.8401,162399.9269,587588.1192,0.276383953,FALSE,FALSE,TRUE,1.097648095,0.56042517,1.078352455,1.084972324,-0.047306111,457532.8401,1.090712247
22449,113772.4662,112094.446,68210.88613,248315.9122,0.27469398,TRUE,FALSE,FALSE,-1.269368936,-0.726993119,-1.242773681,-1.258892881,-0.106159309,134543.446,-1.258494295
83026,122718.7535,228977.9329,119961.2945,434722.6864,0.275949009,FALSE,FALSE,TRUE,0.031144339,-0.019645196,0.0325257,0.028900057,-0.062452994,312003.9329,0.03223334
27654,114541.1643,122137.5077,72657.47271,264332.672,0.274871328,FALSE,TRUE,FALSE,-1.157624023,-0.666215168,-1.133195239,-1.148240946,-0.099983148,149791.5077,-1.1475902
156793,133613.0001,371311.5609,182979.8061,661717.561,0.276522518,FALSE,FALSE,TRUE,1.614830603,0.841720245,1.585508011,1.597096264,-0.042480585,528104.5609,1.604003244
73771,121351.9329,211120.3851,112054.8279,406243.318,0.275831806,TRUE,FALSE,FALSE,-0.167549065,-0.127714351,-0.162315507,-0.167849925,-0.066534596,284891.3851,-0.164965007
29469,114809.2117,125639.5552,74208.01155,269917.7669,0.274928221,FALSE,FALSE,TRUE,-1.118658217,-0.64502171,-1.094984889,-1.109656266,-0.098001859,155108.5552,-1.108917591
134963,130389.0462,329190.5162,164330.6254,594542.5624,0.276398421,FALSE,TRUE,FALSE,1.1461675,0.586814828,1.125931182,1.13301716,-0.046802255,464153.5162,1.13886657
146580,132104.6977,351605.5495,174254.9283,630290.2472,0.276467753,FALSE,TRUE,FALSE,1.395570123,0.722464677,1.370498476,1.379980373,-0.044387773,498185.5495,1.386392578
82465,122635.9024,227895.4819,119482.037,432996.3843,0.275942343,FALSE,FALSE,TRUE,0.019100363,-0.026195908,0.020715228,0.016973882,-0.062685121,310360.4819,0.020279988
80306,122317.0515,223729.6855,117637.622,426352.737,0.275916188,TRUE,FALSE,FALSE,-0.027250697,-0.051406201,-0.024737194,-0.028923817,-0.063595978,304035.6855,-0.025722306
130189,129684.0001,319979.0702,160252.2384,579852.0703,0.276367451,FALSE,TRUE,FALSE,1.043675624,0.531069592,1.025426383,1.031527758,-0.047880793,450168.0702,1.037145889
120735,128287.7904,301737.5514,152175.7678,550760.3418,0.276301244,FALSE,FALSE,TRUE,0.840709935,0.420676756,0.826395722,0.830547281,-0.05018642,422472.5514,0.835707405
67191,120380.1685,198424.2572,106433.5906,385995.4257,0.275737958,FALSE,TRUE,FALSE,-0.308813528,-0.204547959,-0.300841183,-0.307732678,-0.06980282,265615.2572,-0.305166533
83593,122802.4906,230071.961,120445.6777,436467.4516,0.275955692,FALSE,FALSE,TRUE,0.043317128,-0.013024431,0.044462487,0.040953783,-0.062220254,313664.961,0.044314536
108131,126426.3742,277418.099,141408.2794,511975.4732,0.276201277,FALSE,TRUE,FALSE,0.570117642,0.273501862,0.561049578,0.562601654,-0.053667784,385549.099,0.567151169
3574,110984.9202,75675.08194,52086.1365,190234.0021,0.273800351,FALSE,FALSE,TRUE,-1.674591843,-0.947393471,-1.640140269,-1.660152298,-0.137279878,79249.08194,-1.660668125
98311,124976.1119,258470.3821,133019.1381,481757.494,0.276112234,TRUE,FALSE,FALSE,0.359294387,0.158835298,0.354313689,0.353840463,-0.056768681,356781.3821,0.35791424
145072,131881.9894,348695.8593,172966.6569,625649.8487,0.2764592,FALSE,TRUE,FALSE,1.363195228,0.704856004,1.338751253,1.347922137,-0.044685612,493767.8593,1.354261285
133439,130163.975,326249.9541,163028.6854,589852.9291,0.276388702,TRUE,FALSE,FALSE,1.113449104,0.569019329,1.09384712,1.100618784,-0.047140717,459688.9541,1.106394363
70521,120871.9581,204849.5013,109278.3809,396242.4594,0.275786651,FALSE,FALSE,TRUE,-0.237322546,-0.16566408,-0.230736243,-0.23694095,-0.068107097,275370.5013,-0.234213481
111317,126896.8972,283565.4947,144130.0517,521779.3919,0.27622795,FALSE,TRUE,FALSE,0.638517122,0.310704274,0.628122953,0.630332118,-0.052738897,394882.4947,0.63503598
106821,126232.9075,274890.4504,140289.1577,507944.3579,0.276190011,TRUE,FALSE,FALSE,0.541993563,0.258205207,0.533470758,0.534752657,-0.054060122,381711.4504,0.539238707
107973,126403.0401,277113.2375,141273.3013,511489.2776,0.276199927,FALSE,FALSE,TRUE,0.566725578,0.271656926,0.557723277,0.559242767,-0.05371478,385086.2375,0.563784627
10488,112006.0112,89015.66382,57992.70704,211509.675,0.274184654,TRUE,FALSE,FALSE,-1.526156814,-0.866659802,-1.494583046,-1.513169113,-0.123896545,99503.66382,-1.513349987
90061,123757.7143,242551.9846,125971.2343,456370.6989,0.276028313,TRUE,FALSE,FALSE,0.182177089,0.062501368,0.18063028,0.178455553,-0.059691224,332612.9846,0.182129652
83918,122850.4881,230699.0493,120723.3224,437467.5374,0.275959499,FALSE,TRUE,FALSE,0.050294476,-0.009229457,0.05130456,0.047862885,-0.062087685,314617.0493,0.051239383
93580,124277.4163,249341.9047,128977.4856,467199.321,0.276065225,TRUE,FALSE,FALSE,0.257725667,0.103592171,0.254714148,0.253265189,-0.058405785,342921.9047,0.257109769
18947,113255.2749,105337.3274,65219.15775,237539.6023,0.274561198,FALSE,FALSE,TRUE,-1.344552545,-0.767885411,-1.316499657,-1.333341118,-0.110783425,124284.3274,-1.333112189
60133,119337.8109,184805.8269,100404.0021,364276.6378,0.275625697,TRUE,FALSE,FALSE,-0.460340059,-0.286963095,-0.449429972,-0.457777127,-0.073712322,244938.8269,-0.455552911
150860,132736.7876,359863.8212,177911.2954,643460.6088,0.276491355,FALSE,FALSE,TRUE,1.48745643,0.772441552,1.460603324,1.470967939,-0.043565842,510723.8212,1.477587491
103957,125809.9389,269364.3546,137842.4672,499131.2935,0.276164747,FALSE,TRUE,FALSE,0.480507024,0.224762735,0.473176299,0.473867519,-0.054939946,373321.3546,0.478214821
92330,124092.8106,246930.0263,127909.6214,463352.8369,0.276052311,TRUE,FALSE,FALSE,0.230889713,0.088996121,0.22839848,0.226691718,-0.058855511,339260.0263,0.230475741
142001,131428.4501,342770.3565,170343.1281,616199.8066,0.276441385,TRUE,FALSE,FALSE,1.297264656,0.668996426,1.274098921,1.282636433,-0.045306025,484771.3565,1.288826805
12564,112312.6043,93021.31149,59766.21593,217897.9158,0.274285395,TRUE,FALSE,FALSE,-1.481587661,-0.842418686,-1.450877984,-1.469035892,-0.120388238,105585.3115,-1.469116192
48789,117662.4774,162917.5479,90712.92084,329369.0253,0.275414243,FALSE,TRUE,FALSE,-0.70388171,-0.419425158,-0.688249923,-0.698936693,-0.081076178,211706.5479,-0.697262047
51795,118106.4171,168717.6331,93280.9207,338619.0502,0.275474521,FALSE,FALSE,TRUE,-0.639346608,-0.384324583,-0.624966005,-0.63503281,-0.078977003,220512.6331,-0.633212535
44496,117028.4676,154634.1927,87045.44798,316158.6603,0.275322042,FALSE,TRUE,FALSE,-0.796047111,-0.469553831,-0.778628454,-0.790200623,-0.084287075,199130.1927,-0.788733954
35278,115667.1113,136848.0365,79170.59013,287793.1478,0.275095466,FALSE,FALSE,TRUE,-0.993946171,-0.577190946,-0.972690717,-0.98616403,-0.09217757,172126.0365,-0.985143934
155044,133354.6998,367936.8606,181485.6505,656335.5604,0.276513511,TRUE,FALSE,FALSE,1.577281736,0.821297451,1.548687128,1.559914662,-0.042794233,522980.8606,1.566736911
146775,132133.4962,351981.8025,174421.5151,630890.2987,0.27646885,FALSE,TRUE,FALSE,1.399756532,0.724741662,1.37460372,1.384125835,-0.04434958,498756.8025,1.390547486
17432,113031.5328,102414.1308,63924.90632,232877.6636,0.274499947,FALSE,FALSE,TRUE,-1.377077721,-0.785575823,-1.348394246,-1.365548165,-0.112916482,119846.1308,-1.365392632
107612,126349.7259,276416.687,140964.9022,510378.4129,0.276196835,TRUE,FALSE,FALSE,0.558975354,0.267441581,0.550123312,0.551568348,-0.053822476,384028.687,0.556092719
7214,111522.492,82698.47188,55195.75709,201434.9639,0.274012793,FALSE,TRUE,FALSE,-1.596445545,-0.904889773,-1.563509044,-1.582770349,-0.129881584,89912.47188,-1.583109834
107501,126333.333,276202.5122,140870.0758,510036.8452,0.276195881,TRUE,FALSE,FALSE,0.556592322,0.266145459,0.54778648,0.549208625,-0.053855693,383703.5122,0.553727618
141301,131325.0709,341419.7045,169745.1241,614045.7754,0.276437248,FALSE,TRUE,FALSE,1.282236522,0.660822638,1.259362146,1.267755289,-0.045450114,482720.7045,1.273911748
40281,116405.9772,146501.3387,83444.60985,303188.3159,0.275223699,TRUE,FALSE,FALSE,-0.886537948,-0.518771711,-0.867364886,-0.879806368,-0.087711861,186782.3387,-0.878543898
159196,133967.886,375948.1559,185032.6682,669112.0419,0.276534656,FALSE,TRUE,FALSE,1.666420041,0.869779684,1.636097251,1.648181104,-0.042057883,535144.1559,1.6552045
139547,131066.0322,338035.3568,168246.6971,608648.389,0.276426752,FALSE,FALSE,TRUE,1.244580311,0.640341461,1.222436001,1.230467394,-0.045815636,477582.3568,1.23653888
125783,129033.302,311477.6812,156488.2307,566293.9832,0.276337442,TRUE,FALSE,FALSE,0.949084252,0.47962144,0.932668917,0.937861587,-0.048925843,437260.6812,0.943266265
121583,128413.0269,303373.7697,152900.2069,553369.7966,0.276307467,FALSE,FALSE,TRUE,0.858915447,0.430578716,0.844248271,0.848574723,-0.049969712,424956.7697,0.853775929
138546,130918.2,336103.9245,167391.5514,605568.1245,0.276420678,FALSE,TRUE,FALSE,1.223090079,0.628652948,1.201362414,1.209187358,-0.046027161,474649.9245,1.215210349
133671,130198.2378,326697.5987,163226.881,590566.8365,0.276390191,FALSE,FALSE,TRUE,1.118429857,0.571728355,1.098731308,1.10555082,-0.047088845,460368.5987,1.111337638
95277,124528.037,252616.2709,130427.2181,472421.3079,0.27608242,TRUE,FALSE,FALSE,0.294158159,0.123407769,0.2904403,0.289341335,-0.057806953,347893.2709,0.293268127
44700,117058.5952,155027.8112,87219.72342,316786.4064,0.275326598,FALSE,FALSE,TRUE,-0.791667483,-0.46717176,-0.774333737,-0.785863833,-0.084128432,199727.8112,-0.784387281
89471,123670.5804,241413.578,125467.2024,454555.1584,0.276021953,FALSE,TRUE,FALSE,0.169510519,0.055612032,0.168209284,0.165912874,-0.059912737,330884.578,0.169558391
146162,132042.9656,350799.0173,173897.8345,629003.9829,0.276465395,FALSE,TRUE,FALSE,1.38659618,0.717583762,1.361698516,1.371094204,-0.044469891,496961.0173,1.377486158
109909,126688.9574,280848.7548,142927.2094,517446.7122,0.276216287,FALSE,FALSE,TRUE,0.608289104,0.294263288,0.598480984,0.60039976,-0.053145066,390757.7548,0.60503541
31984,115180.6384,130492.2545,76356.55435,277656.8929,0.275003273,TRUE,FALSE,FALSE,-1.064664278,-0.615654454,-1.042037765,-1.056190442,-0.095388184,162476.2545,-1.055329926
127797,129330.7387,315363.6997,158208.7735,572491.4384,0.276351335,FALSE,TRUE,FALSE,0.992322342,0.503138596,0.975068721,0.980676764,-0.048442004,443160.6997,0.986179012
21890,113689.9105,111015.854,67733.33725,246595.7645,0.274673563,FALSE,FALSE,TRUE,-1.281369975,-0.733520475,-1.254542048,-1.270776537,-0.106870318,132905.854,-1.270405032
56547,118808.2141,177886.6301,97340.51329,353241.8442,0.275563371,FALSE,TRUE,FALSE,-0.537327044,-0.328836241,-0.524924361,-0.534011101,-0.07588282,234433.6301,-0.531960612
142143,131449.4213,343044.3458,170464.4375,616636.7671,0.276442221,FALSE,FALSE,TRUE,1.30031322,0.670654537,1.27708838,1.285655179,-0.045276916,485187.3458,1.29185243
83936,122853.1464,230733.7804,120738.6997,437522.9268,0.275959709,FALSE,TRUE,FALSE,0.050680914,-0.009019275,0.051683506,0.048245543,-0.062080356,314669.7804,0.051622913
117801,127854.4839,296076.3904,149669.2769,541731.8743,0.276279252,FALSE,FALSE,TRUE,0.777720584,0.386416907,0.764627586,0.768174029,-0.050952311,413877.3904,0.773192013
35679,115726.3328,137621.7671,79513.16096,289027.0999,0.275106248,TRUE,FALSE,FALSE,-0.985337197,-0.572508534,-0.96424865,-0.977639261,-0.091802098,173300.7671,-0.976599738
139429,131048.6054,337807.6754,168145.8907,608285.2808,0.276426039,FALSE,TRUE,FALSE,1.242046997,0.638963593,1.219951801,1.227958858,-0.045840459,477236.6754,1.234024627
142144,131449.569,343046.2753,170465.2918,616639.8443,0.276442227,TRUE,FALSE,FALSE,1.300334689,0.670666215,1.277109432,1.285676438,-0.045276711,485190.2753,1.291873737
89706,123705.2863,241867.0112,125667.9609,455278.2975,0.276024492,FALSE,FALSE,TRUE,0.174555678,0.058356092,0.173156631,0.170908687,-0.059824295,331573.0112,0.174565589
17219,113000.0759,102003.1467,63742.94226,232222.2226,0.274491138,FALSE,TRUE,FALSE,-1.381650568,-0.788062997,-1.352878437,-1.370076285,-0.113223239,119222.1467,-1.36993107
129179,129534.8387,318030.2724,159389.4041,576744.1111,0.276360696,TRUE,FALSE,FALSE,1.021992173,0.519275984,1.004163323,1.010056393,-0.048116013,447209.2724,1.015625593
27903,114577.9377,122617.9539,72870.19126,265098.8916,0.274879276,FALSE,FALSE,TRUE,-1.152278301,-0.66330764,-1.127953158,-1.142947511,-0.099706393,150520.9539,-1.142284702
88429,123516.6931,239403.0362,124577.0308,451348.7293,0.276010594,TRUE,FALSE,FALSE,0.147140068,0.043444765,0.146272544,0.143761229,-0.060308306,327832.0362,0.147356265
149794,132579.3559,357806.9712,177000.6208,640180.3271,0.276485567,TRUE,FALSE,FALSE,1.464570728,0.759994044,1.438161321,1.448306083,-0.043767393,507600.9712,1.454873991
137595,130777.752,334268.9674,166579.1203,602641.7194,0.27641485,FALSE,TRUE,FALSE,1.202673285,0.617548274,1.181341453,1.188970261,-0.046230122,471863.9674,1.194947181
110391,126760.1413,281778.7751,143338.9779,518929.9164,0.276220301,TRUE,FALSE,FALSE,0.618637048,0.29989152,0.608628305,0.61064649,-0.053005255,392169.7751,0.615305492
141217,131312.6654,341257.6263,169673.3637,613787.2917,0.276436749,FALSE,FALSE,TRUE,1.280433145,0.659841783,1.257593733,1.265969551,-0.045467469,482474.6263,1.272121942
29605,114829.2968,125901.9675,74324.19518,270336.2643,0.27493239,TRUE,FALSE,FALSE,-1.115738466,-0.643433659,-1.092121745,-1.106765073,-0.097856693,155506.9675,-1.106019809
158771,133905.1201,375128.1173,184669.5944,667804.2374,0.276532529,FALSE,FALSE,TRUE,1.657295817,0.86481703,1.627149924,1.639146124,-0.042131961,533899.1173,1.646148931
101859,125500.0967,265316.2578,136050.1639,492675.3545,0.276145666,FALSE,TRUE,FALSE,0.435465559,0.200264725,0.429008081,0.429266604,-0.055604426,367175.2578,0.433512267
158592,133878.6846,374782.7363,184516.6762,667253.4209,0.27653163,TRUE,FALSE,FALSE,1.653452908,0.862726879,1.62338152,1.635340803,-0.042163251,533374.7363,1.642334938
53884,118414.9302,172748.3643,95065.53537,345047.2945,0.275514507,FALSE,FALSE,TRUE,-0.594498361,-0.35993166,-0.58098726,-0.590623224,-0.077584484,226632.3643,-0.588701747
142240,131463.7467,343231.5076,170547.3037,616935.2543,0.276442791,TRUE,FALSE,FALSE,1.30239569,0.67178719,1.279130476,1.28771728,-0.045257061,485471.5076,1.293919231
113736,127254.1462,288232.9618,146196.5825,529223.108,0.276247542,FALSE,FALSE,TRUE,0.690450061,0.338950554,0.679049034,0.6817571,-0.052056619,401968.9618,0.686578152
70598,120883.3298,204998.073,109344.1613,396479.4028,0.275787747,TRUE,FALSE,FALSE,-0.235669451,-0.164764964,-0.229115198,-0.235304025,-0.068068927,275596.073,-0.232572825
118793,128000.987,297990.4571,150516.734,544784.4441,0.276286769,FALSE,TRUE,FALSE,0.799017597,0.398000333,0.7855117,0.789262736,-0.050690515,416783.4571,0.794328778
7888,111622.0314,83998.95672,55771.54948,203508.9881,0.274049564,FALSE,FALSE,TRUE,-1.581975598,-0.897019582,-1.549319636,-1.568441933,-0.128601039,91886.95672,-1.568748766
45710,117207.7566,156976.609,88082.55771,319894.3656,0.275348888,FALSE,TRUE,FALSE,-0.769984032,-0.455378152,-0.753070677,-0.764392468,-0.083352183,202686.609,-0.762866986
159477,134009.3854,376490.3462,185272.7241,669976.7316,0.276536058,TRUE,FALSE,FALSE,1.672452764,0.873060879,1.642013013,1.654154821,-0.042009062,535967.3462,1.66119183
46307,117295.9243,158128.5221,88592.56966,321731.4464,0.27536186,FALSE,TRUE,FALSE,-0.757167181,-0.448407077,-0.740502314,-0.751700978,-0.082900402,204435.5221,-0.750146574
44151,116977.5164,153968.5142,86750.71746,315097.0306,0.275314297,FALSE,FALSE,TRUE,-0.803453834,-0.473582343,-0.785891579,-0.797534902,-0.084556798,198119.5142,-0.796084946
58725,119129.8711,182089.087,99201.1599,359943.9581,0.275601681,TRUE,FALSE,FALSE,-0.490568078,-0.303404081,-0.479071941,-0.487709485,-0.074548671,240814.087,-0.485553481
57267,118914.547,179275.8721,97955.60308,355457.4191,0.275576195,FALSE,TRUE,FALSE,-0.521869535,-0.320428915,-0.509766535,-0.518704781,-0.075436213,236542.8721,-0.516619412
135390,130452.1075,330014.4139,164695.4079,595856.5214,0.276401117,TRUE,FALSE,FALSE,1.155334662,0.591800838,1.134920615,1.142094658,-0.046708374,465404.4139,1.147964754
145733,131979.6089,349971.2607,173531.3435,627683.8696,0.276462965,FALSE,TRUE,FALSE,1.377386081,0.712574396,1.35266698,1.361974189,-0.04455452,495704.2607,1.36834536
71791,122425.5996,207299.9697,110363.331,401516.5693,0.274866193,TRUE,FALSE,FALSE,-0.210057216,-0.042823727,-0.203999525,-0.200504713,-0.100161975,279090.9697,-0.207153308
111381,126906.349,283688.9828,144184.7263,521976.3318,0.276228475,FALSE,TRUE,FALSE,0.639891123,0.311451591,0.629470314,0.631692679,-0.052720597,395069.9828,0.636399642
62904,119747.0449,190152.479,102771.2435,372803.5239,0.275671331,FALSE,FALSE,TRUE,-0.400850116,-0.254606564,-0.391093399,-0.398869055,-0.072123125,253056.479,-0.396510597
45209,117133.7666,156009.9281,87654.55773,318352.6947,0.275337885,TRUE,FALSE,FALSE,-0.780739883,-0.461228252,-0.763617997,-0.775043116,-0.083735338,201218.9281,-0.773541905
154595,133288.3894,367070.5139,181102.0736,654953.9033,0.276511175,FALSE,FALSE,TRUE,1.567642261,0.816054547,1.53923454,1.550369471,-0.042875588,521665.5139,1.557169969
18651,113211.5602,104766.1946,64966.2875,236628.7548,0.27454942,FALSE,TRUE,FALSE,-1.350907299,-0.771341761,-1.322731207,-1.339633716,-0.111193572,123417.1946,-1.339419127
153606,133142.3294,365162.2357,180257.1795,651910.5651,0.276505995,FALSE,FALSE,TRUE,1.546409654,0.804506155,1.518413584,1.529344541,-0.043055991,518768.2357,1.536097125
107173,126284.8924,275569.6353,140589.8682,509027.5277,0.276193055,TRUE,FALSE,FALSE,0.549550567,0.26231545,0.540881249,0.542235745,-0.053954091,382742.6353,0.546738849
26618,114388.1631,120138.5429,71772.42685,261144.706,0.274837763,FALSE,FALSE,TRUE,-1.179865662,-0.678312375,-1.155005665,-1.170265039,-0.101152059,146756.5429,-1.169664483
33472,115400.393,133363.3546,77627.73991,282235.7476,0.275045739,FALSE,TRUE,FALSE,-1.032718758,-0.598279318,-1.010711594,-1.024557382,-0.093909295,166835.3546,-1.023624778
2638,110846.6874,73869.06738,51286.51978,187353.7548,0.273741617,FALSE,TRUE,FALSE,-1.694686606,-0.958322998,-1.659845442,-1.680050513,-0.139325276,76507.06738,-1.680611686
37255,115959.0837,140662.6634,80859.52417,293876.7471,0.275147745,FALSE,FALSE,TRUE,-0.951502426,-0.554105831,-0.931069856,-0.944135428,-0.090356972,177917.6634,-0.943019555
43391,116865.2761,152502.0922,86101.45602,312758.3683,0.27529705,TRUE,FALSE,FALSE,-0.819770094,-0.482456745,-0.801891504,-0.813691572,-0.085157439,195893.0922,-0.812278435
97670,124881.4461,257233.5709,132471.5373,479785.017,0.276106032,FALSE,TRUE,FALSE,0.345532909,0.151350444,0.340819015,0.340213588,-0.056984675,354903.5709,0.344256311
1634,110698.4122,71931.84664,50428.81124,184264.2588,0.273676575,FALSE,FALSE,TRUE,-1.716241244,-0.970046537,-1.680982186,-1.701394325,-0.141590361,73565.84664,-1.702004138
58986,119168.4168,182592.6873,99424.12995,360747.1041,0.275606176,FALSE,TRUE,FALSE,-0.484964731,-0.300356423,-0.473577229,-0.482160943,-0.074392123,241578.6873,-0.479992296
56671,118826.527,178125.8884,97446.44542,353623.4154,0.275565591,FALSE,FALSE,TRUE,-0.534664918,-0.327388312,-0.522313847,-0.531375013,-0.075805504,234796.8884,-0.529318517
105205,125994.2492,271772.374,138908.6228,502971.6232,0.276175864,FALSE,TRUE,FALSE,0.507300041,0.23933543,0.499449862,0.500398473,-0.05455277,376977.374,0.504806235
116004,127589.0947,292609.074,148134.1153,536202.1687,0.276265416,FALSE,FALSE,TRUE,0.739141216,0.365433621,0.726796182,0.729972006,-0.051434134,408613.074,0.734902934
128926,129497.4746,317542.1083,159173.2684,575965.5829,0.276358993,TRUE,FALSE,FALSE,1.016560576,0.516321751,0.998837033,1.004677924,-0.048175334,446468.1083,1.010234867
60549,119399.2477,185608.5,100759.3874,365556.7477,0.275632684,TRUE,FALSE,FALSE,-0.451409054,-0.282105528,-0.440672118,-0.448933476,-0.073469003,246157.5,-0.446689107
15801,112790.6592,99267.11183,62531.55709,227858.771,0.274431205,FALSE,TRUE,FALSE,-1.412093274,-0.804620756,-1.38273093,-1.400221231,-0.115310421,115068.1118,-1.400144712
44574,117039.987,154784.6939,87112.08271,316398.6809,0.275323786,TRUE,FALSE,FALSE,-0.794372547,-0.468643037,-0.776986356,-0.788542438,-0.084226344,199358.6939,-0.787071991
93601,124280.5176,249382.4243,128995.4258,467263.9419,0.27606544,FALSE,FALSE,TRUE,0.258176512,0.103837379,0.255156252,0.253711624,-0.058398286,342983.4243,0.257557221
5404,111255.1829,79206.07194,53649.48971,195865.2548,0.273910193,TRUE,FALSE,FALSE,-1.635304006,-0.926024857,-1.601614131,-1.621248736,-0.133454635,84610.07194,-1.621675908
64529,119987.0323,193287.9209,104159.467,377803.9532,0.275697134,TRUE,FALSE,FALSE,-0.365963376,-0.2356317,-0.35688303,-0.364323542,-0.071224535,257816.9209,-0.36188636
17495,113040.8369,102535.6895,63978.72668,233071.5264,0.274502543,FALSE,TRUE,FALSE,-1.375725189,-0.784840184,-1.347067937,-1.364208862,-0.11282608,120030.6895,-1.364050277
138565,130921.006,336140.5851,167407.783,605626.5911,0.276420794,TRUE,FALSE,FALSE,1.223497985,0.628874807,1.201762412,1.209591275,-0.046023123,474705.5851,1.215615187
79095,122138.2055,221393.0577,116603.0751,422626.2632,0.275901157,FALSE,FALSE,TRUE,-0.053249369,-0.065546854,-0.050231813,-0.054668196,-0.064119428,300488.0577,-0.051525353
136431,130605.8471,332023.0262,165584.7252,599059.8733,0.276407639,TRUE,FALSE,FALSE,1.177683644,0.603956427,1.156836303,1.164225044,-0.046481234,468454.0262,1.170145573
46477,117321.0307,158456.5376,88737.79919,322254.5683,0.275365528,FALSE,FALSE,TRUE,-0.753517491,-0.446422012,-0.736923383,-0.748086986,-0.082772699,204933.5376,-0.746524346
121576,128411.9931,303360.2632,152894.2269,553348.2563,0.276307416,FALSE,TRUE,FALSE,0.858765165,0.430496977,0.844100904,0.848425912,-0.049971491,424936.2632,0.853626779
18421,113177.5928,104322.409,64769.80049,235921.0018,0.274540206,TRUE,FALSE,FALSE,-1.355845114,-0.77402743,-1.32757329,-1.344523235,-0.111514458,122743.409,-1.344319788
2682,110853.1856,73953.9655,51324.1086,187489.1511,0.273744418,FALSE,FALSE,TRUE,-1.69374198,-0.95780921,-1.65891913,-1.679115127,-0.139227721,76635.9655,-1.679674168
9405,111846.0688,86926.01236,57067.50948,208177.0812,0.274129646,TRUE,FALSE,FALSE,-1.549407484,-0.879305822,-1.517382941,-1.536192369,-0.125812205,96331.01236,-1.536425709
20279,113451.9907,107907.4251,66357.07385,241638.4158,0.274613098,TRUE,FALSE,FALSE,-1.315956152,-0.752331862,-1.288457681,-1.305024427,-0.108976023,128186.4251,-1.304730968
25990,114295.4172,118926.8152,71235.93187,259212.2324,0.274817015,FALSE,TRUE,FALSE,-1.193348045,-0.68564543,-1.168226656,-1.183615551,-0.101874623,144916.8152,-1.183045419
137404,130749.5442,333900.4324,166415.9507,602053.9766,0.276413672,FALSE,FALSE,TRUE,1.198572751,0.615317994,1.177320419,1.184909835,-0.046271119,471304.4324,1.190877501
9869,111914.5945,87821.30163,57463.90068,209604.8961,0.274153427,FALSE,TRUE,FALSE,-1.539445978,-0.873887763,-1.507614565,-1.526328296,-0.124984004,97690.30163,-1.526539158
37191,115949.6319,140539.1752,80804.84952,293679.8071,0.275146086,FALSE,FALSE,TRUE,-0.952876427,-0.554853148,-0.932417218,-0.94549599,-0.090414728,177730.1752,-0.944383217
